"No.","Time","Source","Destination","Protocol","Length","Info"
"20593","110.703562","192.168.1.8","193.123.199.7","UDP","145","59479  >  8801 Len=103"
"20594","110.710826","142.250.64.142","192.168.1.8","TCP","66","443  >  52003 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 WS=256"
"20595","110.710926","192.168.1.8","142.250.64.142","TCP","54","52003  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"20596","110.711032","193.123.199.7","192.168.1.8","UDP","179","8801  >  59480 Len=137"
"20597","110.711176","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20598","110.711654","192.168.1.8","142.250.64.142","TLSv1.3","635","Client Hello"
"20599","110.722192","193.123.199.7","192.168.1.8","UDP","155","8801  >  59479 Len=113"
"20600","110.723573","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20601","110.723666","192.168.1.8","193.123.199.7","UDP","144","59479  >  8801 Len=102"
"20602","110.744370","192.168.1.8","193.123.199.7","UDP","146","59479  >  8801 Len=104"
"20603","110.752331","193.123.199.7","192.168.1.8","TCP","60","443  >  51901 [ACK] Seq=5575 Ack=20100 Win=16 Len=0"
"20604","110.766460","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20605","110.766675","192.168.1.8","193.123.199.7","UDP","155","59479  >  8801 Len=113"
"20606","110.774500","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20607","110.796252","192.168.1.8","193.123.199.7","UDP","123","59478  >  8801 Len=81"
"20608","110.796585","192.168.1.8","193.123.199.7","UDP","148","59479  >  8801 Len=106"
"20609","110.806774","192.168.1.8","193.123.199.7","UDP","141","59479  >  8801 Len=99"
"20610","110.817658","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20611","110.817881","142.250.64.142","192.168.1.8","TCP","54","443  >  52003 [ACK] Seq=1 Ack=582 Win=66816 Len=0"
"20612","110.826930","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20613","110.827089","192.168.1.8","193.123.199.7","UDP","138","59479  >  8801 Len=96"
"20614","110.833756","142.250.64.142","192.168.1.8","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"20615","110.834231","192.168.1.8","142.250.64.142","TLSv1.3","118","Change Cipher Spec, Application Data"
"20616","110.834405","192.168.1.8","142.250.64.142","TLSv1.3","146","Application Data"
"20617","110.834661","192.168.1.8","142.250.64.142","TLSv1.3","1351","Application Data"
"20618","110.834732","192.168.1.8","142.250.64.142","TCP","1484","52003  >  443 [ACK] Seq=2035 Ack=213 Win=131328 Len=1430 [TCP segment of a reassembled PDU]"
"20619","110.834732","192.168.1.8","142.250.64.142","TLSv1.3","378","Application Data"
"20620","110.848745","192.168.1.8","193.123.199.7","UDP","137","59479  >  8801 Len=95"
"20621","110.865570","193.123.199.7","192.168.1.8","UDP","151","8801  >  59479 Len=109"
"20622","110.865570","193.123.199.7","192.168.1.8","UDP","160","8801  >  59479 Len=118"
"20623","110.865570","193.123.199.7","192.168.1.8","UDP","151","8801  >  59479 Len=109"
"20624","110.865741","192.168.1.8","193.123.199.7","UDP","142","59479  >  8801 Len=100"
"20625","110.872760","192.168.1.8","142.250.64.142","TCP","66","52004  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"20626","110.875615","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20627","110.878607","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20628","110.889507","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"20629","110.902541","193.123.199.7","192.168.1.8","UDP","123","8801  >  59478 Len=81"
"20630","110.902781","192.168.1.8","193.123.199.7","WireGuard","123","Transport Data, receiver=0xE3784E32, counter=4613095179776491524, datalen=49"
"20631","110.906106","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"20632","110.911947","193.123.199.7","192.168.1.8","WireGuard","123","Transport Data, receiver=0x86730B84, counter=4613095179776491736, datalen=49"
"20633","110.912154","192.168.1.8","193.123.199.7","UDP","116","59479  >  8801 Len=74"
"20634","110.929060","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20635","110.929212","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20636","110.940676","142.250.64.142","192.168.1.8","TLSv1.3","634","Application Data, Application Data"
"20637","110.940676","142.250.64.142","192.168.1.8","TLSv1.3","85","Application Data"
"20638","110.940676","142.250.64.142","192.168.1.8","TCP","60","443  >  52003 [ACK] Seq=824 Ack=3465 Win=72448 Len=0"
"20639","110.940776","192.168.1.8","142.250.64.142","TCP","54","52003  >  443 [ACK] Seq=3789 Ack=824 Win=130560 Len=0"
"20640","110.940940","192.168.1.8","142.250.64.142","TLSv1.3","85","Application Data"
"20641","110.949022","142.250.64.142","192.168.1.8","TCP","66","443  >  52004 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 WS=256"
"20642","110.949022","142.250.64.142","192.168.1.8","TCP","60","443  >  52003 [ACK] Seq=824 Ack=3789 Win=75520 Len=0"
"20643","110.949219","192.168.1.8","142.250.64.142","TCP","54","52004  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"20644","110.950113","192.168.1.8","142.250.64.142","TLSv1.3","635","Client Hello"
"20645","110.953684","142.250.64.142","192.168.1.8","TLSv1.3","737","Application Data"
"20646","110.953684","142.250.64.142","192.168.1.8","TLSv1.3","433","Application Data"
"20647","110.953684","142.250.64.142","192.168.1.8","TLSv1.3","212","Application Data"
"20648","110.953684","142.250.64.142","192.168.1.8","TLSv1.3","93","Application Data"
"20649","110.953808","192.168.1.8","142.250.64.142","TCP","54","52003  >  443 [ACK] Seq=3820 Ack=2083 Win=131328 Len=0"
"20650","110.954233","192.168.1.8","142.250.64.142","TLSv1.3","93","Application Data"
"20651","110.977676","193.123.199.7","192.168.1.8","UDP","137","8801  >  59479 Len=95"
"20652","110.977676","193.123.199.7","192.168.1.8","UDP","154","8801  >  59479 Len=112"
"20653","110.977676","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"20654","110.977878","192.168.1.8","193.123.199.7","UDP","1082","59480  >  8801 Len=1040"
"20655","110.977959","192.168.1.8","193.123.199.7","UDP","1082","59480  >  8801 Len=1040"
"20656","110.978006","192.168.1.8","193.123.199.7","UDP","1082","59480  >  8801 Len=1040"
"20657","110.981276","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20658","110.992168","192.168.1.8","193.123.199.7","UDP","1082","59480  >  8801 Len=1040"
"20659","110.992402","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"20660","110.999506","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"20661","110.999506","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"20662","110.999506","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"20663","111.011115","192.168.1.8","193.123.199.7","UDP","1074","59480  >  8801 Len=1032"
"20664","111.011246","192.168.1.8","193.123.199.7","UDP","1074","59480  >  8801 Len=1032"
"20665","111.011325","192.168.1.8","193.123.199.7","UDP","1074","59480  >  8801 Len=1032"
"20666","111.011394","192.168.1.8","193.123.199.7","UDP","1074","59480  >  8801 Len=1032"
"20667","111.011462","192.168.1.8","193.123.199.7","UDP","1074","59480  >  8801 Len=1032"
"20668","111.012473","193.123.199.7","192.168.1.8","UDP","181","8801  >  59480 Len=139"
"20669","111.018277","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"20670","111.018277","193.123.199.7","192.168.1.8","UDP","152","8801  >  59479 Len=110"
"20671","111.018277","193.123.199.7","192.168.1.8","UDP","151","8801  >  59479 Len=109"
"20672","111.019104","142.250.64.142","192.168.1.8","TCP","54","443  >  52004 [ACK] Seq=1 Ack=582 Win=66816 Len=0"
"20673","111.031205","142.250.64.142","192.168.1.8","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"20674","111.031640","192.168.1.8","142.250.64.142","TLSv1.3","118","Change Cipher Spec, Application Data"
"20675","111.039090","193.123.199.7","192.168.1.8","UDP","153","8801  >  59479 Len=111"
"20676","111.039090","193.123.199.7","192.168.1.8","UDP","152","8801  >  59479 Len=110"
"20677","111.039090","193.123.199.7","192.168.1.8","UDP","159","8801  >  59479 Len=117"
"20678","111.044703","142.250.64.142","192.168.1.8","TCP","60","443  >  52003 [ACK] Seq=2083 Ack=3820 Win=75520 Len=0"
"20679","111.049418","192.168.1.8","193.123.199.7","UDP","123","59480  >  8801 Len=81"
"20680","111.049517","192.168.1.8","193.123.199.7","UDP","1082","59480  >  8801 Len=1040"
"20681","111.049566","192.168.1.8","193.123.199.7","UDP","1082","59480  >  8801 Len=1040"
"20682","111.049611","192.168.1.8","193.123.199.7","UDP","1082","59480  >  8801 Len=1040"
"20683","111.049657","192.168.1.8","193.123.199.7","UDP","1081","59480  >  8801 Len=1039"
"20684","111.049701","192.168.1.8","193.123.199.7","UDP","1081","59480  >  8801 Len=1039"
"20685","111.049744","192.168.1.8","193.123.199.7","UDP","1081","59480  >  8801 Len=1039"
"20686","111.049786","192.168.1.8","193.123.199.7","UDP","319","59480  >  8801 Len=277"
"20687","111.056672","142.250.64.142","192.168.1.8","TCP","60","443  >  52003 [ACK] Seq=2083 Ack=3859 Win=75520 Len=0"
"20688","111.063986","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20689","111.085329","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"20690","111.100961","142.250.64.142","192.168.1.8","TLSv1.3","634","Application Data, Application Data"
"20691","111.105916","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20692","111.113979","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20693","111.120483","193.123.199.7","192.168.1.8","UDP","159","8801  >  59479 Len=117"
"20694","111.131479","192.168.1.8","193.123.199.7","UDP","106","59479  >  8801 Len=64"
"20695","111.145251","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20696","111.148461","192.168.1.8","142.250.64.142","TCP","54","52004  >  443 [ACK] Seq=646 Ack=793 Win=130560 Len=0"
"20697","111.155649","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20698","111.166300","193.123.199.7","192.168.1.8","UDP","123","8801  >  59480 Len=81"
"20699","111.166487","192.168.1.8","193.123.199.7","WireGuard","123","Transport Data, receiver=0xE4784E88, counter=4613095188366426120, datalen=49"
"20700","111.178194","193.123.199.7","192.168.1.8","WireGuard","123","Transport Data, receiver=0x87730B86, counter=4613095188366426325, datalen=49"
"20701","111.178194","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20702","111.188219","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"20703","111.203104","193.123.199.7","192.168.1.8","UDP","151","8801  >  59479 Len=109"
"20704","111.203104","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"20705","111.226652","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20706","111.243696","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"20707","111.243696","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"20708","111.243696","193.123.199.7","192.168.1.8","UDP","151","8801  >  59479 Len=109"
"20709","111.253783","192.168.1.8","193.123.199.7","UDP","116","59479  >  8801 Len=74"
"20710","111.264011","193.123.199.7","192.168.1.8","UDP","145","8801  >  59479 Len=103"
"20711","111.264011","193.123.199.7","192.168.1.8","UDP","151","8801  >  59479 Len=109"
"20712","111.264011","193.123.199.7","192.168.1.8","UDP","169","8801  >  59479 Len=127"
"20713","111.278077","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20714","111.285226","193.123.199.7","192.168.1.8","UDP","179","8801  >  59479 Len=137"
"20715","111.285226","193.123.199.7","192.168.1.8","UDP","276","8801  >  59479 Len=234"
"20716","111.285398","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"20717","111.327163","192.168.1.8","193.123.199.7","UDP","899","59480  >  8801 Len=857"
"20718","111.330198","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20719","111.353317","193.123.199.7","192.168.1.8","UDP","130","8801  >  59478 Len=88"
"20720","111.358606","193.123.199.7","192.168.1.8","UDP","250","8801  >  59479 Len=208"
"20721","111.358606","193.123.199.7","192.168.1.8","UDP","149","8801  >  59479 Len=107"
"20722","111.358782","192.168.1.8","193.123.199.7","UDP","1076","59480  >  8801 Len=1034"
"20723","111.358863","192.168.1.8","193.123.199.7","UDP","1076","59480  >  8801 Len=1034"
"20724","111.358911","192.168.1.8","193.123.199.7","UDP","1076","59480  >  8801 Len=1034"
"20725","111.358954","192.168.1.8","193.123.199.7","UDP","1076","59480  >  8801 Len=1034"
"20726","111.358998","192.168.1.8","193.123.199.7","UDP","1076","59480  >  8801 Len=1034"
"20727","111.359041","192.168.1.8","193.123.199.7","UDP","1076","59480  >  8801 Len=1034"
"20728","111.359083","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"20729","111.376982","193.123.199.7","192.168.1.8","UDP","150","8801  >  59479 Len=108"
"20730","111.381409","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20731","111.381572","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"20732","111.381649","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"20733","111.381697","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"20734","111.381742","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"20735","111.391524","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"20736","111.391620","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"20737","111.408748","193.123.199.7","192.168.1.8","UDP","180","8801  >  59480 Len=138"
"20738","111.419389","192.168.1.8","193.123.199.7","UDP","1083","59480  >  8801 Len=1041"
"20739","111.419491","192.168.1.8","193.123.199.7","UDP","1083","59480  >  8801 Len=1041"
"20740","111.419548","192.168.1.8","193.123.199.7","UDP","1083","59480  >  8801 Len=1041"
"20741","111.419596","192.168.1.8","193.123.199.7","UDP","1083","59480  >  8801 Len=1041"
"20742","111.419641","192.168.1.8","193.123.199.7","UDP","1083","59480  >  8801 Len=1041"
"20743","111.429421","192.168.1.8","193.123.199.7","UDP","1083","59480  >  8801 Len=1041"
"20744","111.429512","192.168.1.8","193.123.199.7","UDP","1083","59480  >  8801 Len=1041"
"20745","111.429560","192.168.1.8","193.123.199.7","UDP","1083","59480  >  8801 Len=1041"
"20746","111.429603","192.168.1.8","193.123.199.7","UDP","152","59479  >  8801 Len=110"
"20747","111.449825","192.168.1.8","193.123.199.7","UDP","1083","59480  >  8801 Len=1041"
"20748","111.449926","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"20749","111.449975","192.168.1.8","193.123.199.7","UDP","308","59480  >  8801 Len=266"
"20750","111.450020","192.168.1.8","193.123.199.7","UDP","211","59479  >  8801 Len=169"
"20751","111.453904","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20752","111.464901","192.168.1.8","193.123.199.7","UDP","194","59479  >  8801 Len=152"
"20753","111.480413","193.123.199.7","192.168.1.8","UDP","159","8801  >  59479 Len=117"
"20754","111.480413","193.123.199.7","192.168.1.8","UDP","148","8801  >  59479 Len=106"
"20755","111.490638","192.168.1.8","193.123.199.7","UDP","371","59479  >  8801 Len=329"
"20756","111.493608","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20757","111.504047","192.168.1.8","193.123.199.7","UDP","314","59480  >  8801 Len=272"
"20758","111.504153","192.168.1.8","193.123.199.7","UDP","304","59479  >  8801 Len=262"
"20759","111.514474","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20760","111.520939","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"20761","111.521066","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"20762","111.532035","192.168.1.8","193.123.199.7","UDP","305","59479  >  8801 Len=263"
"20763","111.542215","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"20764","111.542215","193.123.199.7","192.168.1.8","UDP","138","8801  >  59479 Len=96"
"20765","111.546432","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20766","111.546603","192.168.1.8","193.123.199.7","UDP","289","59479  >  8801 Len=247"
"20767","111.566968","192.168.1.8","193.123.199.7","UDP","312","59480  >  8801 Len=270"
"20768","111.567057","192.168.1.8","193.123.199.7","UDP","297","59479  >  8801 Len=255"
"20769","111.577111","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20770","111.587099","192.168.1.8","193.123.199.7","UDP","306","59479  >  8801 Len=264"
"20771","111.608913","192.168.1.8","193.123.199.7","UDP","311","59479  >  8801 Len=269"
"20772","111.628434","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20773","111.628631","192.168.1.8","193.123.199.7","UDP","291","59479  >  8801 Len=249"
"20774","111.645266","193.123.199.7","192.168.1.8","UDP","145","8801  >  59479 Len=103"
"20775","111.645266","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"20776","111.645432","192.168.1.8","193.123.199.7","UDP","361","59479  >  8801 Len=319"
"20777","111.645515","192.168.1.8","193.123.199.7","UDP","117","59479  >  8801 Len=75"
"20778","111.665593","192.168.1.8","193.123.199.7","UDP","334","59479  >  8801 Len=292"
"20779","111.670123","193.123.199.7","192.168.1.8","UDP","138","8801  >  59479 Len=96"
"20780","111.670123","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"20781","111.670123","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"20782","111.678558","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20783","111.685677","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"20784","111.685677","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"20785","111.685839","192.168.1.8","193.123.199.7","UDP","335","59479  >  8801 Len=293"
"20786","111.705387","192.168.1.8","193.123.199.7","UDP","324","59479  >  8801 Len=282"
"20787","111.709269","193.123.199.7","192.168.1.8","UDP","188","8801  >  59479 Len=146"
"20788","111.711461","193.123.199.7","192.168.1.8","UDP","183","8801  >  59480 Len=141"
"20789","111.711461","193.123.199.7","192.168.1.8","TLSv1.2","133","Application Data"
"20790","111.711461","193.123.199.7","192.168.1.8","TLSv1.2","129","Application Data"
"20791","111.711659","192.168.1.8","193.123.199.7","TCP","54","51901  >  443 [ACK] Seq=20100 Ack=5729 Win=514 Len=0"
"20792","111.718167","193.123.199.7","192.168.1.8","UDP","106","8801  >  59479 Len=64"
"20793","111.718744","192.168.1.8","193.123.199.7","TLSv1.2","104","Application Data"
"20794","111.718946","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20795","111.729236","192.168.1.8","193.123.199.7","UDP","309","59479  >  8801 Len=267"
"20796","111.738140","193.123.199.7","192.168.1.8","UDP","175","8801  >  59479 Len=133"
"20797","111.738140","193.123.199.7","192.168.1.8","UDP","182","8801  >  59479 Len=140"
"20798","111.748143","192.168.1.8","193.123.199.7","UDP","307","59479  >  8801 Len=265"
"20799","111.760471","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20800","111.771245","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20801","111.771536","192.168.1.8","193.123.199.7","UDP","312","59479  >  8801 Len=270"
"20802","111.792122","192.168.1.8","193.123.199.7","UDP","307","59479  >  8801 Len=265"
"20803","111.813396","192.168.1.8","193.123.199.7","UDP","281","59479  >  8801 Len=239"
"20804","111.816027","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20805","111.819887","193.123.199.7","192.168.1.8","UDP","162","8801  >  59479 Len=120"
"20806","111.830581","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20807","111.830709","192.168.1.8","193.123.199.7","UDP","287","59479  >  8801 Len=245"
"20808","111.838914","193.123.199.7","192.168.1.8","UDP","313","8801  >  59479 Len=271"
"20809","111.838914","193.123.199.7","192.168.1.8","UDP","137","8801  >  59479 Len=95"
"20810","111.838914","193.123.199.7","192.168.1.8","UDP","178","8801  >  59479 Len=136"
"20811","111.844034","193.123.199.7","192.168.1.8","TCP","60","443  >  51901 [ACK] Seq=5729 Ack=20150 Win=16 Len=0"
"20812","111.849391","192.168.1.8","193.123.199.7","UDP","431","59480  >  8801 Len=389"
"20813","111.849511","192.168.1.8","193.123.199.7","UDP","314","59479  >  8801 Len=272"
"20814","111.863885","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"20815","111.863885","193.123.199.7","192.168.1.8","UDP","141","8801  >  59479 Len=99"
"20816","111.863885","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"20817","111.863885","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20818","111.864029","192.168.1.8","193.123.199.7","UDP","354","59479  >  8801 Len=312"
"20819","111.879947","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"20820","111.890526","192.168.1.8","193.123.199.7","UDP","364","59479  >  8801 Len=322"
"20821","111.890626","192.168.1.8","193.123.199.7","UDP","841","59480  >  8801 Len=799"
"20822","111.910597","192.168.1.8","193.123.199.7","UDP","353","59479  >  8801 Len=311"
"20823","111.915508","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20824","111.925312","192.168.1.8","193.123.199.7","UDP","334","59479  >  8801 Len=292"
"20825","111.942042","193.123.199.7","192.168.1.8","UDP","136","8801  >  59479 Len=94"
"20826","111.952225","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20827","111.952325","192.168.1.8","193.123.199.7","UDP","321","59479  >  8801 Len=279"
"20828","111.963062","193.123.199.7","192.168.1.8","TLSv1.2","133","Application Data"
"20829","111.965662","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20830","111.965826","192.168.1.8","193.123.199.7","UDP","315","59479  >  8801 Len=273"
"20831","111.975355","192.168.1.8","193.123.199.7","TLSv1.2","104","Application Data"
"20832","111.983164","193.123.199.7","192.168.1.8","UDP","136","8801  >  59479 Len=94"
"20833","111.983164","193.123.199.7","192.168.1.8","UDP","141","8801  >  59479 Len=99"
"20834","111.983164","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"20835","111.992725","192.168.1.8","193.123.199.7","UDP","1099","59480  >  8801 Len=1057"
"20836","111.992833","192.168.1.8","193.123.199.7","UDP","1099","59480  >  8801 Len=1057"
"20837","111.992893","192.168.1.8","193.123.199.7","UDP","117","59479  >  8801 Len=75"
"20838","111.992941","192.168.1.8","193.123.199.7","UDP","305","59479  >  8801 Len=263"
"20839","112.003801","193.123.199.7","192.168.1.8","UDP","145","8801  >  59479 Len=103"
"20840","112.003801","193.123.199.7","192.168.1.8","UDP","139","8801  >  59479 Len=97"
"20841","112.003801","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"20842","112.003985","192.168.1.8","193.123.199.7","UDP","1099","59480  >  8801 Len=1057"
"20843","112.004066","192.168.1.8","193.123.199.7","UDP","1091","59480  >  8801 Len=1049"
"20844","112.004121","192.168.1.8","193.123.199.7","UDP","1091","59480  >  8801 Len=1049"
"20845","112.004164","192.168.1.8","193.123.199.7","UDP","1091","59480  >  8801 Len=1049"
"20846","112.004210","192.168.1.8","193.123.199.7","UDP","300","59479  >  8801 Len=258"
"20847","112.016485","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20848","112.026979","192.168.1.8","193.123.199.7","UDP","1091","59480  >  8801 Len=1049"
"20849","112.027084","192.168.1.8","193.123.199.7","UDP","1091","59480  >  8801 Len=1049"
"20850","112.027140","192.168.1.8","193.123.199.7","UDP","1091","59480  >  8801 Len=1049"
"20851","112.027201","192.168.1.8","193.123.199.7","UDP","1091","59480  >  8801 Len=1049"
"20852","112.027248","192.168.1.8","193.123.199.7","UDP","310","59479  >  8801 Len=268"
"20853","112.032775","193.123.199.7","192.168.1.8","UDP","180","8801  >  59480 Len=138"
"20854","112.043267","192.168.1.8","193.123.199.7","UDP","1098","59480  >  8801 Len=1056"
"20855","112.043375","192.168.1.8","193.123.199.7","UDP","1098","59480  >  8801 Len=1056"
"20856","112.043435","192.168.1.8","193.123.199.7","UDP","1098","59480  >  8801 Len=1056"
"20857","112.053288","192.168.1.8","193.123.199.7","UDP","1098","59480  >  8801 Len=1056"
"20858","112.053372","192.168.1.8","193.123.199.7","UDP","333","59479  >  8801 Len=291"
"20859","112.073669","192.168.1.8","193.123.199.7","UDP","1098","59480  >  8801 Len=1056"
"20860","112.073768","192.168.1.8","193.123.199.7","UDP","1098","59480  >  8801 Len=1056"
"20861","112.073819","192.168.1.8","193.123.199.7","UDP","1098","59480  >  8801 Len=1056"
"20862","112.073865","192.168.1.8","193.123.199.7","UDP","1098","59480  >  8801 Len=1056"
"20863","112.073911","192.168.1.8","193.123.199.7","UDP","336","59479  >  8801 Len=294"
"20864","112.077875","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20865","112.084616","193.123.199.7","192.168.1.8","UDP","139","8801  >  59479 Len=97"
"20866","112.095599","192.168.1.8","193.123.199.7","UDP","1098","59480  >  8801 Len=1056"
"20867","112.095808","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20868","112.095943","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20869","112.096132","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20870","112.096284","192.168.1.8","193.123.199.7","UDP","326","59479  >  8801 Len=284"
"20871","112.099716","193.123.199.7","192.168.1.8","TCP","60","443  >  51901 [ACK] Seq=5808 Ack=20200 Win=16 Len=0"
"20872","112.116247","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20873","112.116464","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20874","112.116596","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20875","112.116753","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20876","112.116913","192.168.1.8","193.123.199.7","UDP","327","59479  >  8801 Len=285"
"20877","112.127178","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20878","112.127314","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20879","112.127390","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20880","112.127458","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20881","112.127525","192.168.1.8","193.123.199.7","UDP","317","59479  >  8801 Len=275"
"20882","112.130713","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20883","112.150892","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20884","112.151018","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20885","112.151076","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20886","112.151124","192.168.1.8","193.123.199.7","UDP","106","59479  >  8801 Len=64"
